index,s1,flh,flk,frh,frk,s2,blh,blk,brh,brk
196,0.0,5600,9939,10565,6677,0.0,4837,8729,9733,5582
195,0.0,5590,9920,10565,6677,0.0,4837,8749,9743,5591
194,0.0,5581,9910,10565,6639,0.0,4837,8768,9753,5611
193,0.0,5562,9891,10575,6619,0.0,4828,8797,9782,5611
192,0.0,5543,9882,10565,6600,0.0,4828,8816,9791,5620
191,0.0,5533,9863,10585,6590,0.0,4828,8846,9811,5639
190,0.0,5523,9844,10565,6571,0.0,4828,8865,9830,5659
189,0.0,5504,9825,10556,6552,0.0,4828,8894,9840,5668
188,0.0,5495,9806,10546,6522,0.0,4828,8923,9850,5678
187,0.0,5475,9787,10556,6493,0.0,4828,8942,9869,5697
186,0.0,5447,9777,10537,6484,0.0,4828,8971,9888,5716
185,0.0,5447,9739,10527,6455,0.0,4828,8991,9927,5735
184,0.0,5427,9720,10527,6416,0.0,4828,9020,9937,5755
183,0.0,5408,9701,10527,6397,0.0,4828,9039,9947,5755
182,0.0,5389,9682,10517,6377,0.0,4837,9068,9966,5783
181,0.0,5379,9663,10527,6338,0.0,4837,9088,9985,5793
180,0.0,5370,9644,10537,6319,0.0,4847,9117,10005,5812
179,0.0,5360,9616,10508,6300,0.0,4857,9136,10024,5831
178,0.0,5341,9606,10508,6271,0.0,4866,9146,10044,5850
177,0.0,5322,9578,10498,6251,0.0,4885,9175,10053,5870
176,0.0,5312,9568,10498,6242,0.0,4895,9194,10063,5879
175,0.0,5293,9549,10479,6213,0.0,4895,9213,10092,5898
174,0.0,5284,9521,10488,6193,0.0,4904,9233,10102,5918
173,0.0,5255,9511,10469,6184,0.0,4914,9252,10102,5927
172,0.0,5245,9492,10450,6164,0.0,4924,9281,10121,5946
171,0.0,5226,9464,10440,6135,0.0,4943,9301,10131,5966
170,0.0,5207,9445,10431,6106,0.0,4943,9320,10150,5985
169,0.0,5188,9427,10421,6096,0.0,4962,9330,10170,6004
168,0.0,5178,9407,10402,6077,0.0,4981,9349,10179,6014
167,0.0,5168,9388,10392,6048,0.0,4991,9368,10189,6042
166,0.0,5149,9368,10363,6038,0.0,5010,9388,10189,6052
165,0.0,5140,9349,10354,6029,0.0,5019,9407,10218,6071
164,0.0,5130,9330,10344,6000,0.0,5038,9427,10228,6090
163,0.0,5120,9310,10315,5980,0.0,5057,9445,10238,6109
162,0.0,5111,9291,10315,5970,0.0,5067,9473,10247,6129
161,0.0,5092,9272,10286,5961,0.0,5096,9483,10247,6148
160,0.0,5082,9243,10267,5932,0.0,5115,9502,10257,6157
159,0.0,5063,9233,10248,5922,0.0,5134,9511,10286,6177
158,0.0,5053,9213,10238,5893,0.0,5153,9521,10296,6205
157,0.0,5044,9194,10219,5883,0.0,5163,9549,10286,6225
156,0.0,5034,9175,10200,5854,0.0,5182,9568,10315,6234
155,0.0,5034,9155,10180,5854,0.0,5211,9587,10315,6263
154,0.0,5024,9136,10152,5835,0.0,5220,9597,10325,6292
153,0.0,5015,9117,10142,5806,0.0,5239,9606,10325,6301
152,0.0,4996,9097,10123,5787,0.0,5268,9644,10325,6311
151,0.0,4986,9078,10103,5767,0.0,5287,9644,10315,6340
150,0.0,4967,9068,10075,5767,0.0,5306,9663,10373,6349
149,0.0,4957,9039,10055,5757,0.0,5325,9673,10383,6368
148,0.0,4957,9030,10036,5748,0.0,5344,9692,10393,6397
147,0.0,4957,9000,10026,5728,0.0,5373,9711,10393,6416
146,0.0,4948,8981,10007,5719,0.0,5402,9730,10393,6436
145,0.0,4938,8962,9978,5699,0.0,5411,9730,10393,6455
144,0.0,4919,8933,9969,5690,0.0,5431,9758,10412,6484
143,0.0,4909,8923,9949,5670,0.0,5450,9758,10422,6493
142,0.0,4900,8904,9921,5651,0.0,5459,9768,10432,6512
141,0.0,4900,8884,9901,5641,0.0,5478,9777,10432,6541
140,0.0,4900,8855,9863,5622,0.0,5507,9806,10451,6551
139,0.0,4890,8836,9863,5603,0.0,5526,9815,10461,6580
138,0.0,4890,8826,9834,5603,0.0,5536,9834,10461,6599
137,0.0,4881,8797,9815,5593,0.0,5555,9844,10470,6618
136,0.0,4861,8787,9795,5583,0.0,5583,9853,10470,6647
135,0.0,4861,8778,9776,5564,0.0,5593,9853,10480,6666
134,0.0,4852,8758,9757,5564,0.0,5612,9863,10480,6695
133,0.0,4842,8739,9747,5564,0.0,5632,9882,10480,6704
132,0.0,4833,8720,9728,5555,0.0,5641,9901,10490,6714
131,0.0,4823,8710,9718,5545,0.0,5661,9910,10500,6733
130,0.0,4813,8700,9699,5536,0.0,5670,9910,10500,6743
129,0.0,4804,8681,9680,5517,0.0,5690,9910,10509,6771
128,0.0,4804,8662,9661,5517,0.0,5699,9920,10519,6781
127,0.0,4794,8652,9661,5517,0.0,5719,9939,10509,6800
126,0.0,4794,8652,9641,5497,0.0,5728,9948,10509,6810
125,0.0,4785,8642,9613,5488,0.0,5748,9958,10519,6829
124,0.0,4775,8623,9622,5478,0.0,5757,9967,10519,6848
123,0.0,4775,8603,9593,5469,0.0,5777,9967,10529,6848
122,0.0,4765,8603,9574,5469,0.0,5787,9967,10548,6858
121,0.0,4765,8594,9564,5469,0.0,5796,9967,10538,6858
120,0.0,4756,8594,9555,5469,0.0,5806,9967,10548,6877
119,0.0,4746,8584,9545,5469,0.0,5825,9967,10558,6877
118,0.0,4746,8584,9516,5469,0.0,5825,9967,10577,6896
117,0.0,4737,8574,9516,5469,0.0,5835,9967,10567,6896
116,0.0,4727,8574,9497,5469,0.0,5845,9967,10577,6896
115,0.0,4727,8574,9478,5469,0.0,5864,9967,10577,6896
114,0.0,4718,8574,9478,5469,0.0,5854,9967,10577,6896
113,0.0,4718,8574,9468,5469,0.0,5864,9967,10587,6896
112,0.0,4708,8574,9459,5469,0.0,5874,9967,10597,6896
111,0.0,4708,8574,9478,5469,0.0,5874,9967,10606,6887
110,0.0,4698,8574,9478,5469,0.0,5874,9977,10597,6877
109,0.0,4698,8574,9478,5469,0.0,5874,9967,10606,6867
108,0.0,4689,8584,9487,5469,0.0,5874,9967,10616,6858
107,0.0,4689,8594,9487,5478,0.0,5883,9967,10616,6858
106,0.0,4679,8603,9507,5469,0.0,5874,9967,10626,6848
105,0.0,4679,8594,9507,5469,0.0,5874,9967,10626,6848
104,0.0,4679,8603,9507,5478,0.0,5874,9967,10635,6839
103,0.0,4670,8642,9516,5478,0.0,5874,9948,10635,6819
102,0.0,4660,8652,9526,5488,0.0,5874,9939,10635,6819
101,0.0,4660,8652,9536,5488,0.0,5864,9939,10635,6819
100,0.0,4650,8671,9545,5497,0.0,5864,9910,10626,6810
99,0.0,4650,8700,9564,5507,0.0,5854,9910,10635,6800
98,0.0,4650,8710,9574,5517,0.0,5835,9910,10635,6771
97,0.0,4650,8720,9613,5517,0.0,5825,9891,10645,6743
96,0.0,4650,8749,9593,5526,0.0,5825,9891,10645,6733
95,0.0,4650,8768,9613,5545,0.0,5806,9882,10655,6714
94,0.0,4650,8787,9613,5555,0.0,5796,9863,10664,6675
93,0.0,4650,8807,9632,5573,0.0,5787,9853,10664,6656
92,0.0,4650,8836,9651,5593,0.0,5767,9844,10664,6628
91,0.0,4650,8846,9651,5603,0.0,5748,9834,10664,6608
90,0.0,4650,8865,9670,5622,0.0,5728,9815,10684,6570
89,0.0,4660,8884,9680,5641,0.0,5719,9806,10684,6560
88,0.0,4670,8904,9699,5651,0.0,5699,9787,10684,6532
87,0.0,4670,8933,9718,5680,0.0,5690,9758,10684,6503
86,0.0,4670,8952,9728,5699,0.0,5661,9758,10684,6484
85,0.0,4679,8981,9747,5719,0.0,5641,9739,10694,6464
84,0.0,4679,9010,9767,5728,0.0,5632,9720,10684,6426
83,0.0,4679,9039,9776,5748,0.0,5612,9711,10684,6416
82,0.0,4679,9059,9795,5767,0.0,5593,9682,10674,6388
81,0.0,4689,9078,9805,5787,0.0,5573,9673,10664,6359
80,0.0,4689,9097,9834,5806,0.0,5545,9644,10664,6349
79,0.0,4698,9126,9844,5835,0.0,5536,9635,10655,6321
78,0.0,4708,9155,9872,5854,0.0,5517,9616,10635,6292
77,0.0,4708,9175,9892,5874,0.0,5488,9597,10635,6292
76,0.0,4727,9204,9901,5893,0.0,5469,9578,10626,6273
75,0.0,4727,9213,9921,5912,0.0,5459,9568,10606,6244
74,0.0,4746,9243,9930,5922,0.0,5440,9549,10606,6225
73,0.0,4746,9252,9949,5951,0.0,5421,9530,10597,6205
72,0.0,4765,9272,9959,5970,0.0,5392,9511,10606,6177
71,0.0,4765,9301,9978,5990,0.0,5392,9492,10587,6157
70,0.0,4775,9320,9978,6009,0.0,5373,9473,10577,6148
69,0.0,4785,9339,10055,6029,0.0,5354,9473,10567,6119
68,0.0,4804,9368,10017,6038,0.0,5344,9454,10548,6109
67,0.0,4823,9388,10036,6058,0.0,5325,9436,10529,6100
66,0.0,4833,9397,10055,6087,0.0,5316,9427,10519,6071
65,0.0,4861,9417,10065,6106,0.0,5306,9407,10509,6062
64,0.0,4871,9436,10075,6145,0.0,5287,9388,10490,6033
63,0.0,4900,9454,10094,6145,0.0,5278,9378,10480,6023
62,0.0,4909,9464,10123,6164,0.0,5268,9368,10461,5994
61,0.0,4929,9492,10123,6184,0.0,5249,9339,10451,5994
60,0.0,4948,9511,10142,6203,0.0,5230,9330,10432,5975
59,0.0,4967,9511,10142,6232,0.0,5230,9310,10422,5946
58,0.0,4977,9530,10152,6251,0.0,5220,9301,10422,5937
57,0.0,5005,9540,10152,6261,0.0,5211,9281,10403,5927
56,0.0,5024,9568,10171,6271,0.0,5201,9272,10393,5908
55,0.0,5034,9587,10180,6309,0.0,5191,9252,10373,5898
54,0.0,5053,9606,10190,6329,0.0,5182,9243,10335,5889
53,0.0,5082,9625,10209,6338,0.0,5163,9223,10325,5879
52,0.0,5101,9644,10209,6358,0.0,5172,9204,10306,5850
51,0.0,5111,9663,10219,6377,0.0,5144,9204,10276,5822
50,0.0,5140,9663,10229,6397,0.0,5144,9175,10257,5812
49,0.0,5149,9682,10248,6426,0.0,5134,9155,10228,5793
48,0.0,5178,9692,10248,6455,0.0,5124,9146,10218,5774
47,0.0,5197,9720,10257,6464,0.0,5115,9126,10179,5764
46,0.0,5216,9730,10267,6493,0.0,5096,9117,10170,5755
45,0.0,5264,9739,10277,6513,0.0,5096,9088,10160,5735
44,0.0,5255,9749,10286,6532,0.0,5077,9078,10131,5726
43,0.0,5274,9758,10296,6552,0.0,5077,9059,10121,5716
42,0.0,5303,9777,10306,6571,0.0,5067,9049,10102,5707
41,0.0,5322,9787,10315,6590,0.0,5057,9020,10092,5687
40,0.0,5341,9796,10325,6600,0.0,5048,9020,10082,5678
39,0.0,5360,9815,10325,6629,0.0,5048,8991,10044,5668
38,0.0,5379,9834,10325,6639,0.0,5038,8981,10034,5659
37,0.0,5399,9834,10344,6668,0.0,5029,8952,10014,5649
36,0.0,5427,9863,10354,6668,0.0,5019,8942,10005,5639
35,0.0,5447,9863,10354,6687,0.0,5019,8933,9985,5620
34,0.0,5475,9882,10363,6706,0.0,5010,8904,9966,5611
33,0.0,5495,9891,10373,6716,0.0,5010,8884,9947,5601
32,0.0,5504,9901,10373,6745,0.0,5000,8875,9937,5591
31,0.0,5514,9901,10383,6755,0.0,4991,8855,9917,5591
30,0.0,5533,9901,10392,6774,0.0,4981,8826,9917,5582
29,0.0,5533,9910,10392,6784,0.0,4971,8797,9888,5563
28,0.0,5562,9929,10402,6794,0.0,4971,8787,9879,5563
27,0.0,5571,9929,10411,6803,0.0,4962,8768,9869,5554
26,0.0,5590,9929,10421,6813,0.0,4952,8749,9859,5554
25,0.0,5590,9939,10421,6832,0.0,4952,8720,9850,5535
24,0.0,5609,9958,10421,6832,0.0,4943,8710,9820,5535
23,0.0,5638,9958,10431,6842,0.0,4943,8700,9820,5525
22,0.0,5638,9967,10431,6852,0.0,4933,8681,9811,5516
21,0.0,5647,9977,10431,6861,0.0,4933,8662,9791,5516
20,0.0,5667,9977,10440,6861,0.0,4924,8652,9791,5516
19,0.0,5686,9977,10450,6871,0.0,4924,8632,9772,5525
18,0.0,5686,9977,10450,6871,0.0,4914,8623,9743,5506
17,0.0,5686,9977,10469,6871,0.0,4914,8613,9743,5506
16,0.0,5695,9977,10469,6871,0.0,4904,8603,9753,5506
15,0.0,5705,9977,10479,6871,0.0,4904,8603,9743,5506
14,0.0,5714,9977,10479,6871,0.0,4895,8603,9733,5506
13,0.0,5724,9967,10488,6871,0.0,4895,8594,9733,5506
12,0.0,5733,9967,10488,6871,0.0,4895,8594,9714,5506
11,0.0,5733,9958,10488,6871,0.0,4895,8584,9704,5506
10,0.0,5733,9958,10498,6871,0.0,4895,8594,9704,5506
9,0.0,5733,9958,10508,6861,0.0,4885,8594,9704,5516
8,0.0,5724,9967,10508,6852,0.0,4885,8594,9704,5506
7,0.0,5724,9948,10517,6852,0.0,4876,8594,9694,5506
6,0.0,5714,9967,10537,6842,0.0,4876,8594,9694,5516
5,0.0,5695,9958,10575,6842,0.0,4866,8603,9694,5525
4,0.0,5695,9967,10556,6813,0.0,4866,8603,9694,5525
3,0.0,5686,9958,10527,6803,0.0,4857,8623,9694,5535
2,0.0,5686,9958,10556,6784,0.0,4857,8642,9694,5544
1,0.0,5667,9958,10575,6784,0.0,4857,8652,9694,5554
0,0.0,5647,9958,10575,6765,0.0,4847,8662,9704,5554
199,0.0,5647,9958,10556,6745,0.0,4847,8671,9714,5554
198,0.0,5647,9958,10546,6726,0.0,4847,8691,9723,5573
197,0.0,5628,9939,10565,6697,0.0,4847,8710,9733,5582
196,0.0,5609,9939,10556,6677,0.0,4847,8729,9743,5582
195,0.0,5590,9920,10556,6668,0.0,4828,8749,9743,5611
194,0.0,5590,9910,10565,6648,0.0,4828,8768,9753,5601
193,0.0,5571,9891,10556,6619,0.0,4828,8787,9791,5620
192,0.0,5562,9872,10556,6610,0.0,4828,8816,9791,5630
191,0.0,5533,9863,10546,6590,0.0,4828,8846,9811,5649
190,0.0,5523,9834,10556,6571,0.0,4828,8865,9830,5659
189,0.0,5514,9815,10546,6552,0.0,4828,8894,9840,5668
188,0.0,5495,9796,10556,6522,0.0,4828,8923,9859,5697
187,0.0,5485,9787,10546,6493,0.0,4828,8942,9869,5707
186,0.0,5475,9758,10537,6474,0.0,4828,8971,9888,5726
185,0.0,5447,9739,10537,6464,0.0,4828,8991,9917,5745
184,0.0,5437,9720,10527,6416,0.0,4828,9020,9927,5755
183,0.0,5427,9701,10527,6397,0.0,4828,9039,9947,5764
182,0.0,5408,9673,10527,6377,0.0,4837,9068,9966,5783
181,0.0,5389,9663,10537,6338,0.0,4837,9088,9985,5802
180,0.0,5379,9635,10537,6319,0.0,4847,9107,10005,5822
179,0.0,5370,9616,10517,6300,0.0,4857,9136,10024,5841
178,0.0,5351,9597,10508,6280,0.0,4866,9155,10044,5850
177,0.0,5331,9578,10498,6251,0.0,4876,9175,10053,5879
176,0.0,5322,9559,10488,6242,0.0,4895,9194,10063,5889
175,0.0,5312,9540,10488,6213,0.0,4895,9213,10092,5898
174,0.0,5284,9521,10479,6193,0.0,4904,9243,10092,5918
173,0.0,5274,9502,10469,6184,0.0,4914,9252,10102,5937
172,0.0,5255,9483,10460,6154,0.0,4924,9281,10111,5956
171,0.0,5236,9464,10440,6135,0.0,4943,9291,10131,5975
170,0.0,5216,9445,10431,6106,0.0,4952,9320,10150,5994
169,0.0,5197,9427,10411,6096,0.0,4971,9339,10179,6014
168,0.0,5178,9407,10402,6077,0.0,4981,9349,10179,6023
167,0.0,5168,9388,10373,6048,0.0,4991,9368,10189,6042
166,0.0,5140,9368,10373,6038,0.0,5010,9388,10199,6062
165,0.0,5149,9349,10363,6029,0.0,5019,9407,10218,6071
164,0.0,5130,9330,10344,6009,0.0,5038,9436,10228,6090
163,0.0,5120,9310,10315,5990,0.0,5057,9454,10238,6119
162,0.0,5111,9291,10306,5970,0.0,5077,9473,10247,6129
161,0.0,5101,9272,10286,5961,0.0,5086,9473,10257,6138
160,0.0,5082,9243,10267,5932,0.0,5115,9502,10267,6157
159,0.0,5072,9233,10257,5912,0.0,5134,9511,10286,6177
158,0.0,5053,9204,10238,5903,0.0,5144,9530,10286,6196
157,0.0,5044,9194,10219,5883,0.0,5163,9549,10296,6215
156,0.0,5034,9175,10200,5854,0.0,5182,9568,10315,6234
155,0.0,5034,9146,10180,5854,0.0,5201,9578,10306,6253
154,0.0,5024,9126,10161,5835,0.0,5230,9597,10335,6273
153,0.0,5015,9107,10152,5816,0.0,5239,9616,10325,6292
152,0.0,5005,9088,10123,5796,0.0,5268,9635,10325,6311
151,0.0,4986,9068,10103,5767,0.0,5287,9654,10364,6311
150,0.0,4977,9049,10084,5757,0.0,5306,9663,10373,6340
149,0.0,4967,9039,10055,5748,0.0,5325,9673,10383,6359
148,0.0,4957,9010,10036,5738,0.0,5354,9692,10393,6368
147,0.0,4957,8991,10017,5728,0.0,5373,9711,10393,6397
146,0.0,4948,8962,10007,5709,0.0,5392,9720,10393,6416
145,0.0,4938,8952,9988,5699,0.0,5402,9730,10403,6436
144,0.0,4919,8923,9959,5680,0.0,5431,9749,10422,6445
143,0.0,4909,8904,9949,5670,0.0,5440,9758,10422,6484
142,0.0,4900,8884,9930,5651,0.0,5459,9777,10432,6493
141,0.0,4900,8865,9892,5632,0.0,5478,9777,10432,6512
140,0.0,4900,8846,9882,5622,0.0,5507,9806,10451,6541
139,0.0,4890,8836,9853,5612,0.0,5526,9815,10461,6551
138,0.0,4890,8816,9834,5603,0.0,5545,9825,10461,6570
137,0.0,4881,8787,9805,5593,0.0,5555,9844,10461,6599
136,0.0,4871,8787,9805,5573,0.0,5583,9853,10461,6618
135,0.0,4861,8768,9776,5564,0.0,5603,9853,10480,6637
134,0.0,4852,8758,9767,5555,0.0,5622,9863,10480,6656
133,0.0,4842,8729,9747,5545,0.0,5632,9882,10490,6695
132,0.0,4833,8710,9728,5545,0.0,5651,9891,10500,6704
131,0.0,4823,8710,9718,5545,0.0,5661,9901,10500,6714
130,0.0,4813,8691,9709,5526,0.0,5680,9901,10509,6733
129,0.0,4804,8671,9690,5497,0.0,5699,9910,10509,6752
128,0.0,4794,8642,9670,5507,0.0,5719,9910,10509,6771
127,0.0,4794,8642,9661,5497,0.0,5728,9920,10509,6791
126,0.0,4794,8642,9651,5497,0.0,5748,9939,10509,6800
125,0.0,4785,8623,9632,5488,0.0,5767,9958,10519,6819
124,0.0,4775,8603,9622,5478,0.0,5787,9967,10529,6839
123,0.0,4775,8603,9622,5469,0.0,5787,9967,10529,6839
122,0.0,4765,8603,9584,5459,0.0,5806,9967,10538,6858
121,0.0,4765,8594,9584,5469,0.0,5816,9967,10548,6858
120,0.0,4756,8584,9584,5459,0.0,5825,9958,10548,6877
119,0.0,4746,8565,9574,5459,0.0,5835,9967,10548,6887
118,0.0,4746,8565,9574,5459,0.0,5854,9967,10558,6896
117,0.0,4737,8565,9574,5449,0.0,5864,9967,10567,6896
116,0.0,4727,8565,9574,5449,0.0,5864,9967,10567,6906
115,0.0,4727,8565,9574,5440,0.0,5874,9967,10567,6906
114,0.0,4718,8565,9564,5449,0.0,5874,9967,10567,6906
113,0.0,4708,8565,9574,5449,0.0,5883,9967,10577,6906
112,0.0,4708,8565,9564,5449,0.0,5883,9967,10577,6906
111,0.0,4708,8565,9564,5440,0.0,5893,9967,10587,6906
110,0.0,4698,8555,9564,5449,0.0,5903,9958,10597,6896
109,0.0,4689,8565,9564,5440,0.0,5903,9958,10606,6906
108,0.0,4689,8574,9564,5449,0.0,5903,9958,10597,6896
107,0.0,4689,8584,9564,5459,0.0,5903,9948,10606,6887
106,0.0,4689,8594,9564,5459,0.0,5903,9939,10616,6867
105,0.0,4679,8603,9564,5459,0.0,5903,9939,10626,6858
104,0.0,4679,8603,9564,5459,0.0,5893,9920,10626,6848
103,0.0,4679,8623,9564,5469,0.0,5883,9920,10626,6839
102,0.0,4670,8652,9564,5469,0.0,5883,9920,10635,6819
101,0.0,4670,8652,9564,5478,0.0,5874,9910,10645,6810
100,0.0,4670,8662,9564,5497,0.0,5864,9901,10645,6791
99,0.0,4670,8691,9574,5497,0.0,5854,9901,10655,6762
98,0.0,4660,8710,9574,5517,0.0,5845,9901,10664,6752
97,0.0,4660,8720,9584,5526,0.0,5835,9882,10674,6733
96,0.0,4660,8739,9593,5526,0.0,5825,9872,10664,6714
95,0.0,4670,8758,9603,5536,0.0,5806,9863,10664,6695
94,0.0,4679,8778,9613,5555,0.0,5787,9853,10655,6666
93,0.0,4679,8787,9632,5564,0.0,5777,9834,10664,6656
92,0.0,4679,8807,9641,5583,0.0,5757,9825,10664,6618
91,0.0,4670,8836,9661,5593,0.0,5748,9806,10664,6608
90,0.0,4670,8855,9680,5612,0.0,5728,9796,10664,6570
89,0.0,4670,8884,9690,5632,0.0,5709,9787,10664,6551
88,0.0,4670,8904,9709,5641,0.0,5690,9768,10674,6532
87,0.0,4670,8933,9728,5670,0.0,5680,9749,10674,6503
86,0.0,4670,8962,9747,5690,0.0,5661,9739,10684,6474
85,0.0,4670,8991,9757,5709,0.0,5641,9720,10684,6455
84,0.0,4670,9010,9776,5719,0.0,5622,9701,10684,6426
83,0.0,4670,9039,9786,5738,0.0,5603,9682,10674,6407
82,0.0,4679,9059,9795,5757,0.0,5583,9673,10664,6388
81,0.0,4679,9078,9815,5777,0.0,5564,9663,10664,6359
80,0.0,4679,9107,9853,5806,0.0,5555,9635,10664,6340
79,0.0,4689,9136,9853,5816,0.0,5517,9625,10655,6321
78,0.0,4689,9155,9882,5845,0.0,5517,9606,10655,6292
77,0.0,4708,9184,9901,5854,0.0,5488,9587,10645,6273
76,0.0,4708,9194,9911,5874,0.0,5469,9568,10635,6244
75,0.0,4718,9223,9921,5903,0.0,5469,9559,10645,6225
74,0.0,4737,9243,9940,5912,0.0,5440,9530,10626,6196
73,0.0,4746,9252,9959,5932,0.0,5421,9521,10626,6177
72,0.0,4756,9272,9978,5961,0.0,5402,9502,10616,6157
71,0.0,4765,9291,9988,5970,0.0,5392,9483,10597,6138
70,0.0,4785,9320,9988,5990,0.0,5383,9464,10606,6129
69,0.0,4794,9339,10017,6019,0.0,5354,9454,10567,6109
68,0.0,4813,9368,10026,6029,0.0,5344,9436,10567,6090
67,0.0,4833,9378,10036,6038,0.0,5325,9427,10548,6081
66,0.0,4842,9397,10065,6067,0.0,5316,9407,10538,6071
65,0.0,4861,9417,10075,6087,0.0,5297,9388,10519,6042
64,0.0,4881,9436,10084,6116,0.0,5287,9368,10500,6023
63,0.0,4900,9454,10094,6135,0.0,5278,9359,10509,6014
62,0.0,4900,9464,10103,6145,0.0,5268,9339,10480,6004
61,0.0,4919,9492,10123,6164,0.0,5249,9330,10461,5985
60,0.0,4948,9511,10132,6184,0.0,5239,9310,10470,5966
59,0.0,4957,9521,10142,6203,0.0,5230,9301,10432,5956
58,0.0,4977,9530,10142,6242,0.0,5220,9291,10422,5927
57,0.0,5005,9540,10152,6251,0.0,5211,9272,10403,5918
56,0.0,5034,9568,10171,6261,0.0,5211,9252,10393,5898
55,0.0,5044,9587,10180,6290,0.0,5191,9243,10383,5889
54,0.0,5053,9606,10200,6319,0.0,5182,9223,10354,5879
53,0.0,5082,9625,10190,6329,0.0,5163,9204,10325,5850
52,0.0,5101,9635,10209,6358,0.0,5163,9194,10315,5841
51,0.0,5111,9654,10209,6377,0.0,5153,9165,10315,5822
50,0.0,5140,9673,10219,6397,0.0,5144,9155,10276,5812
49,0.0,5149,9682,10238,6426,0.0,5134,9146,10276,5802
48,0.0,5178,9692,10248,6455,0.0,5124,9126,10247,5774
47,0.0,5197,9720,10257,6474,0.0,5115,9107,10228,5764
46,0.0,5216,9730,10257,6493,0.0,5105,9088,10208,5764
45,0.0,5236,9739,10277,6513,0.0,5096,9068,10179,5735
44,0.0,5255,9749,10277,6532,0.0,5086,9059,10170,5726
43,0.0,5274,9768,10286,6552,0.0,5077,9039,10150,5716
42,0.0,5303,9787,10296,6581,0.0,5077,9020,10141,5707
41,0.0,5322,9796,10296,6600,0.0,5057,9000,10102,5687
40,0.0,5331,9796,10315,6610,0.0,5048,8991,10092,5668
39,0.0,5370,9815,10325,6639,0.0,5048,8971,10092,5659
38,0.0,5389,9834,10325,6658,0.0,5038,8942,10063,5649
37,0.0,5399,9844,10334,6668,0.0,5029,8933,10044,5649
36,0.0,5427,9863,10344,6677,0.0,5019,8913,10034,5630
35,0.0,5437,9872,10344,6697,0.0,5019,8894,10024,5620
34,0.0,5466,9882,10354,6706,0.0,5019,8865,9995,5611
33,0.0,5485,9891,10363,6735,0.0,5010,8855,9985,5601
32,0.0,5504,9901,10373,6745,0.0,5000,8836,9966,5591
31,0.0,5514,9910,10373,6765,0.0,4991,8807,9937,5582
30,0.0,5533,9920,10383,6774,0.0,4991,8787,9937,5563
29,0.0,5543,9929,10392,6784,0.0,4971,8778,9917,5554
28,0.0,5562,9939,10402,6794,0.0,4971,8749,9908,5554
27,0.0,5562,9939,10411,6794,0.0,4962,8729,9888,5554
26,0.0,5590,9948,10411,6813,0.0,4952,8710,9879,5535
25,0.0,5590,9948,10421,6823,0.0,4952,8700,9869,5525
24,0.0,5609,9958,10421,6832,0.0,4952,8681,9850,5516
23,0.0,5628,9958,10431,6852,0.0,4943,8662,9840,5506
22,0.0,5647,9967,10431,6852,0.0,4943,8652,9820,5516
21,0.0,5647,9967,10431,6852,0.0,4933,8642,9811,5506
20,0.0,5647,9967,10440,6861,0.0,4933,8632,9811,5506
19,0.0,5676,9967,10450,6861,0.0,4933,8613,9791,5506
18,0.0,5686,9967,10450,6861,0.0,4924,8613,9791,5497
17,0.0,5695,9967,10460,6871,0.0,4914,8603,9772,5506
16,0.0,5695,9967,10469,6871,0.0,4914,8594,9753,5506
15,0.0,5714,9967,10469,6871,0.0,4904,8594,9753,5506
14,0.0,5714,9967,10488,6871,0.0,4895,8574,9743,5506
13,0.0,5724,9967,10488,6871,0.0,4895,8584,9733,5506
12,0.0,5733,9958,10488,6871,0.0,4895,8584,9733,5506
11,0.0,5733,9958,10488,6861,0.0,4895,8584,9723,5497
10,0.0,5743,9958,10498,6861,0.0,4895,8584,9714,5497
9,0.0,5733,9958,10508,6861,0.0,4885,8584,9704,5506
8,0.0,5733,9958,10498,6861,0.0,4885,8584,9704,5506
7,0.0,5724,9958,10508,6852,0.0,4876,8594,9694,5506
6,0.0,5724,9958,10517,6842,0.0,4876,8603,9694,5516
5,0.0,5714,9958,10517,6832,0.0,4866,8603,9694,5516
4,0.0,5695,9948,10546,6813,0.0,4857,8613,9694,5516
3,0.0,5695,9948,10546,6794,0.0,4857,8623,9694,5525
2,0.0,5686,9958,10565,6794,0.0,4847,8632,9694,5535
1,0.0,5676,9958,10537,6774,0.0,4847,8652,9694,5554
0,0.0,5657,9948,10565,6765,0.0,4847,8662,9704,5554
199,0.0,5647,9958,10556,6755,0.0,4847,8671,9714,5554
198,0.0,5647,9948,10565,6726,0.0,4847,8739,9723,5563
197,0.0,5628,9939,10565,6697,0.0,4847,8710,9733,5573
196,0.0,5600,9939,10565,6668,0.0,4847,8729,9733,5582
195,0.0,5590,9920,10556,6677,0.0,4837,8749,9743,5601
194,0.0,5581,9910,10556,6639,0.0,4828,8768,9753,5611
193,0.0,5562,9891,10575,6619,0.0,4828,8787,9782,5611
192,0.0,5552,9882,10565,6600,0.0,4828,8816,9791,5630
191,0.0,5533,9863,10565,6590,0.0,4828,8846,9811,5639
190,0.0,5523,9844,10565,6571,0.0,4828,8865,9820,5659
189,0.0,5504,9825,10565,6542,0.0,4828,8894,9840,5668
188,0.0,5495,9796,10556,6522,0.0,4828,8923,9859,5678
187,0.0,5475,9796,10546,6493,0.0,4828,8942,9869,5697
