index,s1,flh,flk,frh,frk,s2,blh,blk,brh,brk
30,0.0,5552,9977,10392,6842,0.0,4981,8671,9927,5497
29,0.0,5562,9986,10392,6842,0.0,4971,8652,9879,5497
28,0.0,5581,9986,10402,6852,0.0,4971,8642,9879,5487
27,0.0,5590,9996,10411,6852,0.0,4971,8623,9879,5487
26,0.0,5590,10005,10411,6861,0.0,4971,8603,9869,5477
25,0.0,5600,9996,10421,6861,0.0,4971,8613,9859,5477
24,0.0,5619,9996,10421,6861,0.0,4971,8594,9850,5477
23,0.0,5638,9996,10421,6871,0.0,4962,8603,9840,5477
22,0.0,5647,9996,10421,6871,0.0,4952,8584,9830,5477
21,0.0,5647,9996,10421,6881,0.0,4952,8584,9820,5477
20,0.0,5657,9996,10431,6871,0.0,4952,8574,9820,5477
19,0.0,5676,9986,10421,6871,0.0,4952,8574,9801,5477
18,0.0,5686,9977,10431,6871,0.0,4943,8574,9801,5477
17,0.0,5686,9977,10431,6871,0.0,4943,8574,9791,5497
16,0.0,5714,9967,10431,6871,0.0,4943,8565,9782,5477
15,0.0,5733,9958,10440,6871,0.0,4943,8574,9791,5497
14,0.0,5733,9958,10440,6871,0.0,4933,8574,9762,5477
13,0.0,5733,9948,10450,6861,0.0,4933,8574,9743,5487
12,0.0,5733,9939,10450,6861,0.0,4933,8574,9743,5497
11,0.0,5733,9939,10460,6861,0.0,4933,8574,9743,5487
10,0.0,5733,9929,10460,6842,0.0,4933,8594,9753,5497
9,0.0,5733,9920,10460,6842,0.0,4924,8603,9743,5506
8,0.0,5724,9910,10469,6813,0.0,4924,8603,9743,5506
7,0.0,5733,9891,10469,6803,0.0,4924,8613,9733,5516
6,0.0,5733,9891,10469,6794,0.0,4914,8632,9743,5525
5,0.0,5724,9891,10479,6774,0.0,4914,8652,9733,5535
4,0.0,5705,9872,10488,6765,0.0,4914,8662,9733,5544
3,0.0,5686,9872,10488,6755,0.0,4904,8681,9733,5563
2,0.0,5686,9872,10488,6726,0.0,4904,8700,9733,5563
1,0.0,5657,9872,10488,6697,0.0,4895,8710,9733,5582
0,0.0,5647,9863,10488,6687,0.0,4895,8720,9743,5591
199,0.0,5638,9853,10488,6677,0.0,4895,8749,9743,5601
198,0.0,5609,9834,10498,6648,0.0,4895,8758,9753,5620
197,0.0,5590,9834,10498,6639,0.0,4895,8778,9782,5630
196,0.0,5571,9825,10488,6610,0.0,4895,8816,9791,5649
195,0.0,5552,9815,10498,6590,0.0,4895,8836,9791,5659
194,0.0,5533,9806,10488,6552,0.0,4904,8865,9811,5678
193,0.0,5523,9796,10488,6532,0.0,4904,8894,9820,5697
192,0.0,5495,9787,10479,6493,0.0,4904,8923,9850,5716
191,0.0,5485,9758,10488,6474,0.0,4904,8942,9869,5726
190,0.0,5466,9739,10488,6455,0.0,4914,8971,9869,5745
189,0.0,5447,9720,10469,6445,0.0,4914,9000,9898,5755
188,0.0,5437,9701,10460,6397,0.0,4914,9039,9927,5774
187,0.0,5408,9673,10460,6377,0.0,4914,9059,9937,5783
186,0.0,5389,9663,10440,6358,0.0,4914,9088,9956,5812
185,0.0,5379,9625,10450,6319,0.0,4924,9117,9985,5822
184,0.0,5370,9616,10440,6300,0.0,4924,9136,9995,5841
183,0.0,5341,9587,10440,6261,0.0,4924,9165,10034,5850
182,0.0,5331,9568,10440,6251,0.0,4933,9204,10044,5879
181,0.0,5322,9540,10431,6222,0.0,4943,9223,10053,5889
180,0.0,5293,9521,10431,6184,0.0,4943,9243,10073,5898
179,0.0,5284,9502,10431,6174,0.0,4952,9272,10102,5927
178,0.0,5264,9483,10421,6135,0.0,4962,9291,10102,5937
177,0.0,5245,9454,10402,6116,0.0,4971,9320,10111,5956
176,0.0,5226,9436,10392,6087,0.0,4981,9339,10131,5975
175,0.0,5207,9417,10411,6067,0.0,4991,9368,10141,5994
174,0.0,5197,9397,10373,6038,0.0,5000,9378,10170,6004
173,0.0,5178,9388,10363,6029,0.0,5019,9407,10179,6023
172,0.0,5168,9349,10354,6009,0.0,5019,9436,10179,6042
171,0.0,5149,9330,10344,5990,0.0,5038,9454,10199,6062
170,0.0,5140,9310,10325,5980,0.0,5048,9473,10218,6071
169,0.0,5130,9291,10315,5951,0.0,5067,9492,10218,6090
168,0.0,5111,9272,10306,5932,0.0,5077,9502,10238,6119
167,0.0,5111,9243,10286,5912,0.0,5096,9521,10247,6129
166,0.0,5092,9233,10277,5883,0.0,5115,9549,10257,6148
165,0.0,5072,9213,10267,5854,0.0,5134,9568,10276,6167
164,0.0,5053,9194,10248,5845,0.0,5144,9578,10286,6177
163,0.0,5053,9175,10209,5825,0.0,5163,9597,10286,6205
162,0.0,5034,9155,10219,5806,0.0,5172,9606,10296,6225
161,0.0,5034,9126,10200,5796,0.0,5191,9635,10315,6244
160,0.0,5024,9107,10171,5767,0.0,5211,9654,10315,6263
159,0.0,5015,9088,10161,5757,0.0,5220,9673,10325,6292
158,0.0,5005,9068,10161,5748,0.0,5230,9682,10325,6301
157,0.0,4986,9059,10132,5738,0.0,5258,9701,10325,6311
156,0.0,4977,9039,10113,5719,0.0,5278,9720,10364,6340
155,0.0,4967,9020,10094,5709,0.0,5297,9730,10364,6359
154,0.0,4957,9000,10065,5690,0.0,5316,9749,10383,6368
153,0.0,4948,8981,10046,5670,0.0,5325,9758,10393,6397
152,0.0,4948,8962,10036,5651,0.0,5354,9777,10393,6426
151,0.0,4938,8942,10026,5632,0.0,5373,9787,10393,6445
150,0.0,4929,8923,9998,5622,0.0,5392,9806,10403,6455
149,0.0,4909,8904,9988,5612,0.0,5402,9815,10412,6484
148,0.0,4909,8884,9969,5603,0.0,5421,9825,10422,6503
147,0.0,4900,8894,9949,5593,0.0,5440,9844,10422,6512
146,0.0,4900,8855,9930,5583,0.0,5459,9844,10422,6541
145,0.0,4900,8836,9901,5573,0.0,5469,9863,10432,6560
144,0.0,4890,8826,9892,5564,0.0,5488,9872,10461,6589
143,0.0,4890,8797,9872,5564,0.0,5517,9891,10461,6599
142,0.0,4881,8787,9844,5545,0.0,5517,9901,10461,6628
141,0.0,4871,8778,9815,5536,0.0,5536,9910,10461,6656
140,0.0,4871,8758,9805,5526,0.0,5564,9910,10470,6666
139,0.0,4861,8749,9795,5517,0.0,5593,9920,10470,6695
138,0.0,4861,8720,9767,5517,0.0,5603,9920,10461,6704
137,0.0,4842,8710,9767,5507,0.0,5622,9939,10480,6723
136,0.0,4842,8700,9747,5497,0.0,5632,9948,10480,6733
135,0.0,4833,8691,9738,5497,0.0,5641,9958,10480,6762
134,0.0,4833,8652,9718,5488,0.0,5661,9967,10490,6771
133,0.0,4823,8642,9718,5469,0.0,5680,9967,10490,6791
132,0.0,4823,8652,9699,5469,0.0,5690,9967,10490,6800
131,0.0,4813,8642,9690,5469,0.0,5699,9977,10500,6819
130,0.0,4804,8613,9670,5449,0.0,5719,9986,10500,6829
129,0.0,4804,8603,9661,5449,0.0,5728,9986,10500,6848
128,0.0,4794,8603,9651,5440,0.0,5738,9986,10509,6848
127,0.0,4794,8603,9641,5440,0.0,5757,9986,10500,6858
126,0.0,4794,8594,9622,5440,0.0,5777,9986,10509,6867
125,0.0,4775,8584,9603,5449,0.0,5787,9986,10509,6887
124,0.0,4775,8574,9584,5449,0.0,5796,9986,10509,6896
123,0.0,4775,8565,9574,5449,0.0,5816,9986,10519,6896
122,0.0,4765,8565,9555,5449,0.0,5825,9986,10509,6896
121,0.0,4765,8565,9545,5449,0.0,5835,9986,10529,6906
120,0.0,4765,8565,9545,5449,0.0,5845,9986,10538,6906
119,0.0,4765,8565,9526,5440,0.0,5854,9977,10538,6906
118,0.0,4756,8565,9526,5449,0.0,5864,9967,10538,6906
117,0.0,4746,8565,9526,5449,0.0,5874,9967,10538,6906
116,0.0,4746,8565,9536,5449,0.0,5874,9967,10548,6896
115,0.0,4737,8565,9526,5440,0.0,5874,9967,10548,6906
114,0.0,4737,8565,9536,5449,0.0,5883,9967,10558,6896
113,0.0,4727,8565,9536,5449,0.0,5883,9958,10567,6887
112,0.0,4727,8574,9545,5449,0.0,5883,9939,10567,6877
111,0.0,4727,8574,9536,5459,0.0,5874,9939,10567,6858
110,0.0,4718,8584,9545,5449,0.0,5874,9920,10567,6858
109,0.0,4718,8603,9536,5459,0.0,5874,9910,10567,6848
108,0.0,4718,8594,9545,5469,0.0,5874,9910,10567,6848
107,0.0,4718,8613,9555,5469,0.0,5874,9910,10577,6848
106,0.0,4718,8642,9555,5469,0.0,5874,9901,10577,6839
105,0.0,4708,8652,9564,5497,0.0,5874,9891,10577,6819
104,0.0,4708,8662,9564,5488,0.0,5874,9882,10577,6819
103,0.0,4708,8691,9584,5507,0.0,5854,9863,10577,6791
102,0.0,4708,8710,9593,5526,0.0,5854,9853,10577,6771
101,0.0,4718,8710,9584,5526,0.0,5845,9853,10577,6752
100,0.0,4718,8729,9584,5545,0.0,5835,9834,10587,6733
99,0.0,4727,8758,9632,5555,0.0,5825,9815,10577,6714
98,0.0,4718,8787,9613,5583,0.0,5806,9806,10577,6685
97,0.0,4727,8797,9622,5603,0.0,5796,9796,10577,6656
96,0.0,4727,8826,9622,5603,0.0,5787,9777,10587,6637
95,0.0,4737,8836,9651,5622,0.0,5767,9758,10577,6608
94,0.0,4746,8855,9661,5641,0.0,5748,9749,10587,6580
93,0.0,4746,8884,9670,5661,0.0,5738,9730,10606,6551
92,0.0,4746,8913,9690,5690,0.0,5719,9720,10597,6532
91,0.0,4746,8942,9718,5699,0.0,5699,9711,10606,6493
90,0.0,4746,8952,9728,5728,0.0,5690,9682,10597,6464
89,0.0,4746,9000,9747,5738,0.0,5661,9673,10606,6455
88,0.0,4746,9030,9767,5767,0.0,5641,9654,10597,6416
87,0.0,4756,9049,9776,5787,0.0,5622,9644,10606,6388
86,0.0,4756,9078,9795,5806,0.0,5603,9616,10597,6359
85,0.0,4756,9107,9805,5825,0.0,5583,9597,10597,6330
84,0.0,4765,9146,9824,5845,0.0,5564,9578,10606,6311
83,0.0,4765,9175,9844,5874,0.0,5545,9568,10606,6292
82,0.0,4765,9194,9863,5893,0.0,5526,9549,10587,6273
81,0.0,4765,9223,9882,5912,0.0,5498,9530,10577,6234
80,0.0,4775,9243,9901,5932,0.0,5488,9511,10577,6215
79,0.0,4775,9272,9921,5961,0.0,5459,9492,10577,6205
78,0.0,4794,9301,9930,5970,0.0,5440,9473,10558,6157
77,0.0,4794,9320,9949,5990,0.0,5421,9464,10558,6119
76,0.0,4804,9339,9969,6019,0.0,5402,9436,10548,6100
75,0.0,4823,9368,9969,6029,0.0,5392,9427,10538,6071
74,0.0,4823,9397,9998,6038,0.0,5373,9407,10529,6062
73,0.0,4833,9417,10026,6067,0.0,5354,9378,10519,6033
72,0.0,4861,9436,10036,6087,0.0,5335,9368,10509,6014
71,0.0,4871,9454,10055,6116,0.0,5316,9359,10500,5994
70,0.0,4890,9473,10065,6135,0.0,5306,9330,10500,5994
69,0.0,4900,9492,10084,6145,0.0,5287,9320,10500,5975
68,0.0,4919,9521,10094,6164,0.0,5278,9301,10490,5956
67,0.0,4938,9530,10103,6184,0.0,5268,9291,10480,5937
66,0.0,4957,9540,10132,6203,0.0,5249,9281,10470,5927
65,0.0,4957,9568,10142,6242,0.0,5230,9252,10441,5898
64,0.0,4977,9587,10152,6251,0.0,5220,9243,10422,5889
63,0.0,4986,9606,10142,6261,0.0,5211,9233,10422,5879
62,0.0,5005,9616,10171,6290,0.0,5201,9213,10412,5850
61,0.0,5024,9635,10180,6309,0.0,5191,9204,10393,5831
60,0.0,5034,9654,10190,6329,0.0,5182,9184,10373,5822
59,0.0,5053,9663,10200,6338,0.0,5172,9165,10364,5802
58,0.0,5063,9682,10209,6358,0.0,5163,9146,10335,5802
57,0.0,5092,9701,10209,6377,0.0,5163,9136,10315,5783
56,0.0,5111,9720,10219,6406,0.0,5144,9117,10315,5764
55,0.0,5130,9730,10229,6426,0.0,5134,9107,10296,5745
54,0.0,5149,9749,10248,6445,0.0,5134,9088,10276,5745
53,0.0,5159,9758,10267,6464,0.0,5115,9078,10247,5726
52,0.0,5168,9777,10257,6484,0.0,5105,9059,10238,5707
51,0.0,5197,9787,10267,6513,0.0,5105,9039,10218,5697
50,0.0,5216,9796,10267,6522,0.0,5086,9020,10218,5678
49,0.0,5236,9806,10277,6552,0.0,5086,9010,10189,5659
48,0.0,5255,9825,10286,6561,0.0,5077,8991,10179,5659
47,0.0,5274,9844,10296,6590,0.0,5067,8971,10170,5649
46,0.0,5293,9853,10296,6600,0.0,5057,8942,10131,5630
45,0.0,5312,9882,10315,6619,0.0,5057,8942,10131,5611
44,0.0,5322,9882,10315,6639,0.0,5048,8923,10102,5611
43,0.0,5341,9891,10315,6658,0.0,5048,8894,10102,5601
42,0.0,5370,9901,10325,6668,0.0,5038,8884,10092,5591
41,0.0,5379,9910,10344,6677,0.0,5029,8865,10073,5582
40,0.0,5408,9920,10334,6697,0.0,5029,8846,10044,5563
39,0.0,5427,9929,10344,6706,0.0,5019,8826,10034,5554
38,0.0,5447,9939,10344,6726,0.0,5019,8807,10024,5554
37,0.0,5466,9939,10354,6745,0.0,5019,8787,10005,5544
36,0.0,5485,9948,10363,6765,0.0,5010,8758,9995,5525
35,0.0,5504,9958,10363,6774,0.0,5010,8749,9976,5525
34,0.0,5514,9958,10373,6784,0.0,5000,8739,9976,5516
33,0.0,5523,9958,10383,6794,0.0,4991,8720,9937,5506
32,0.0,5533,9967,10383,6794,0.0,4991,8700,9937,5506
31,0.0,5543,9967,10383,6813,0.0,4991,8681,9927,5497
30,0.0,5562,9977,10392,6823,0.0,4981,8671,9917,5497
29,0.0,5571,9986,10392,6832,0.0,4981,8652,9888,5497
28,0.0,5581,9986,10402,6842,0.0,4971,8642,9888,5487
27,0.0,5590,9996,10411,6852,0.0,4971,8632,9869,5487
26,0.0,5590,10005,10411,6852,0.0,4971,8623,9869,5477
25,0.0,5600,10005,10411,6861,0.0,4962,8613,9859,5477
24,0.0,5628,10005,10411,6861,0.0,4962,8603,9850,5477
23,0.0,5638,9996,10421,6871,0.0,4962,8603,9830,5477
22,0.0,5638,9996,10421,6871,0.0,4952,8594,9820,5477
21,0.0,5647,9996,10421,6881,0.0,4952,8584,9820,5477
20,0.0,5657,9996,10431,6871,0.0,4952,8574,9820,5468
19,0.0,5676,9986,10431,6881,0.0,4952,8574,9811,5477
18,0.0,5686,9977,10431,6871,0.0,4943,8574,9801,5477
17,0.0,5695,9977,10431,6871,0.0,4943,8574,9791,5477
16,0.0,5705,9967,10431,6871,0.0,4943,8574,9791,5477
15,0.0,5724,9958,10440,6871,0.0,4943,8574,9772,5487
14,0.0,5733,9958,10440,6871,0.0,4933,8574,9762,5487
13,0.0,5733,9948,10450,6852,0.0,4933,8574,9743,5487
12,0.0,5733,9948,10450,6861,0.0,4933,8574,9743,5487
11,0.0,5733,9939,10450,6861,0.0,4933,8584,9743,5487
10,0.0,5733,9929,10460,6842,0.0,4933,8594,9743,5506
9,0.0,5733,9910,10460,6842,0.0,4924,8603,9743,5506
8,0.0,5733,9901,10469,6813,0.0,4924,8603,9733,5506
7,0.0,5733,9891,10469,6813,0.0,4924,8623,9733,5506
6,0.0,5733,9891,10469,6784,0.0,4914,8623,9733,5516
5,0.0,5724,9882,10479,6784,0.0,4914,8642,9733,5535
4,0.0,5714,9882,10488,6765,0.0,4914,8662,9733,5544
3,0.0,5695,9863,10488,6755,0.0,4904,8671,9733,5554
2,0.0,5686,9863,10488,6726,0.0,4895,8691,9733,5563
1,0.0,5667,9863,10488,6697,0.0,4895,8710,9733,5573
0,0.0,5647,9853,10488,6687,0.0,4895,8729,9743,5582
199,0.0,5647,9834,10488,6677,0.0,4895,8749,9753,5601
198,0.0,5628,9834,10488,6648,0.0,4895,8768,9753,5611
197,0.0,5590,9834,10498,6629,0.0,4895,8787,9782,5630
196,0.0,5571,9825,10498,6610,0.0,4895,8807,9782,5649
195,0.0,5562,9815,10498,6581,0.0,4895,8836,9801,5659
194,0.0,5533,9806,10488,6552,0.0,4895,8865,9811,5668
193,0.0,5523,9796,10488,6532,0.0,4895,8894,9820,5687
192,0.0,5504,9787,10488,6493,0.0,4904,8923,9850,5707
191,0.0,5485,9758,10488,6474,0.0,4904,8942,9869,5726
190,0.0,5475,9739,10479,6455,0.0,4904,8981,9869,5735
189,0.0,5437,9730,10460,6435,0.0,4914,9000,9908,5764
188,0.0,5437,9701,10450,6397,0.0,4914,9030,9927,5764
187,0.0,5418,9682,10450,6387,0.0,4914,9059,9937,5793
186,0.0,5389,9663,10450,6368,0.0,4914,9088,9956,5802
185,0.0,5379,9635,10440,6319,0.0,4933,9117,9985,5831
184,0.0,5370,9616,10440,6309,0.0,4924,9136,10005,5841
183,0.0,5341,9597,10440,6261,0.0,4924,9165,10024,5850
182,0.0,5331,9568,10450,6251,0.0,4943,9204,10044,5879
181,0.0,5322,9549,10431,6213,0.0,4943,9223,10053,5889
180,0.0,5293,9530,10431,6193,0.0,4943,9243,10082,5898
179,0.0,5274,9511,10421,6164,0.0,4952,9272,10102,5927
178,0.0,5264,9492,10421,6135,0.0,4962,9291,10102,5946
177,0.0,5245,9464,10402,6125,0.0,4971,9310,10121,5946
176,0.0,5226,9445,10383,6096,0.0,4981,9339,10121,5975
175,0.0,5207,9417,10402,6067,0.0,4991,9368,10141,5994
174,0.0,5197,9397,10383,6048,0.0,5000,9378,10160,6004
173,0.0,5178,9397,10363,6038,0.0,5010,9407,10179,6023
172,0.0,5168,9359,10344,6009,0.0,5019,9427,10179,6042
171,0.0,5149,9330,10344,5990,0.0,5038,9445,10189,6062
170,0.0,5149,9310,10315,5970,0.0,5048,9473,10218,6071
169,0.0,5120,9301,10315,5951,0.0,5067,9502,10218,6090
168,0.0,5111,9272,10306,5922,0.0,5077,9511,10238,6119
167,0.0,5101,9252,10277,5903,0.0,5096,9521,10247,6129
166,0.0,5082,9233,10277,5883,0.0,5115,9540,10247,6148
165,0.0,5072,9223,10267,5854,0.0,5134,9568,10276,6167
164,0.0,5063,9194,10238,5854,0.0,5134,9578,10286,6186
163,0.0,5053,9184,10229,5825,0.0,5163,9606,10296,6205
162,0.0,5034,9155,10219,5806,0.0,5172,9606,10306,6225
161,0.0,5034,9146,10190,5796,0.0,5182,9635,10315,6234
160,0.0,5024,9117,10180,5777,0.0,5211,9654,10325,6273
159,0.0,5015,9097,10161,5757,0.0,5220,9663,10325,6292
158,0.0,5005,9078,10142,5748,0.0,5230,9682,10325,6301
157,0.0,4986,9068,10113,5738,0.0,5258,9701,10325,6311
156,0.0,4977,9039,10113,5719,0.0,5278,9711,10364,6340
155,0.0,4967,9030,10084,5709,0.0,5297,9730,10373,6359
154,0.0,4957,9000,10065,5690,0.0,5316,9739,10393,6368
153,0.0,4957,8991,10055,5670,0.0,5335,9758,10393,6397
152,0.0,4948,8962,10036,5661,0.0,5354,9768,10393,6426
151,0.0,4938,8952,10017,5632,0.0,5373,9787,10393,6436
150,0.0,4919,8933,10007,5632,0.0,5392,9806,10403,6455
149,0.0,4909,8913,9988,5603,0.0,5402,9815,10412,6484
148,0.0,4909,8884,9969,5603,0.0,5421,9834,10422,6503
147,0.0,4900,8875,9940,5603,0.0,5440,9844,10432,6512
146,0.0,4900,8855,9930,5583,0.0,5459,9853,10432,6541
145,0.0,4890,8836,9911,5583,0.0,5469,9863,10441,6551
144,0.0,4890,8826,9892,5564,0.0,5498,9872,10451,6580
143,0.0,4890,8797,9872,5555,0.0,5555,9891,10461,6608
142,0.0,4881,8787,9844,5555,0.0,5526,9901,10470,6618
141,0.0,4871,8778,9824,5536,0.0,5583,9901,10461,6647
140,0.0,4861,8749,9815,5517,0.0,5555,9910,10461,6666
139,0.0,4861,8749,9795,5517,0.0,5583,9910,10461,6685
138,0.0,4861,8720,9767,5517,0.0,5603,9920,10470,6704
137,0.0,4842,8720,9767,5507,0.0,5612,9939,10480,6714
136,0.0,4842,8710,9747,5497,0.0,5632,9948,10480,6733
135,0.0,4833,8691,9728,5488,0.0,5641,9958,10490,6743
134,0.0,4833,8671,9718,5478,0.0,5651,9967,10490,6771
133,0.0,4823,8652,9718,5469,0.0,5680,9967,10490,6781
132,0.0,4823,8642,9699,5469,0.0,5690,9967,10490,6810
131,0.0,4813,8642,9680,5459,0.0,5699,9977,10500,6810
130,0.0,4813,8623,9670,5459,0.0,5709,9977,10500,6829
129,0.0,4804,8603,9661,5449,0.0,5728,9986,10500,6839
128,0.0,4794,8594,9651,5440,0.0,5748,9986,10500,6848
127,0.0,4794,8603,9632,5440,0.0,5757,9986,10500,6858
126,0.0,4794,8594,9622,5440,0.0,5777,9986,10509,6867
125,0.0,4785,8584,9603,5440,0.0,5787,9986,10509,6877
124,0.0,4775,8574,9593,5440,0.0,5796,9986,10519,6896
123,0.0,4775,8565,9574,5449,0.0,5816,9986,10519,6896
122,0.0,4765,8565,9564,5449,0.0,5825,9986,10529,6896
121,0.0,4765,8565,9545,5449,0.0,5825,9986,10529,6906
120,0.0,4765,8565,9536,5449,0.0,5845,9977,10538,6906
119,0.0,4765,8565,9536,5449,0.0,5854,9977,10538,6906
118,0.0,4756,8565,9526,5449,0.0,5864,9977,10548,6906
117,0.0,4756,8565,9526,5449,0.0,5874,9967,10548,6906
116,0.0,4746,8565,9516,5449,0.0,5874,9967,10548,6906
115,0.0,4737,8565,9516,5459,0.0,5874,9958,10548,6906
114,0.0,4737,8565,9526,5449,0.0,5883,9958,10567,6896
113,0.0,4727,8565,9536,5459,0.0,5874,9958,10567,6887
112,0.0,4727,8565,9536,5449,0.0,5874,9939,10567,6867
111,0.0,4727,8574,9536,5449,0.0,5874,9939,10577,6867
110,0.0,4718,8594,9545,5459,0.0,5874,9929,10567,6858
109,0.0,4718,8603,9545,5459,0.0,5874,9920,10577,6848
108,0.0,4718,8603,9545,5469,0.0,5874,9910,10567,6848
107,0.0,4718,8623,9545,5469,0.0,5874,9901,10577,6839
106,0.0,4718,8652,9555,5478,0.0,5874,9901,10577,6819
105,0.0,4708,8642,9564,5488,0.0,5874,9891,10577,6819
104,0.0,4708,8662,9564,5497,0.0,5874,9872,10577,6810
103,0.0,4708,8691,9574,5507,0.0,5864,9872,10577,6800
102,0.0,4718,8700,9584,5526,0.0,5854,9853,10567,6771
101,0.0,4708,8710,9603,5526,0.0,5845,9844,10577,6752
100,0.0,4718,8739,9593,5545,0.0,5835,9834,10577,6733
99,0.0,4727,8758,9613,5555,0.0,5825,9815,10577,6714
98,0.0,4727,8787,9613,5583,0.0,5816,9815,10577,6685
97,0.0,4718,8797,9622,5593,0.0,5806,9796,10577,6666
96,0.0,4727,8826,9632,5603,0.0,5787,9777,10587,6637
95,0.0,4737,8836,9641,5632,0.0,5777,9768,10577,6608
94,0.0,4737,8855,9661,5641,0.0,5748,9749,10587,6589
93,0.0,4746,8884,9680,5661,0.0,5748,9739,10597,6551
92,0.0,4746,8913,9699,5690,0.0,5719,9720,10606,6532
91,0.0,4746,8933,9709,5709,0.0,5699,9701,10606,6493
90,0.0,4746,8962,9738,5728,0.0,5690,9692,10606,6464
89,0.0,4746,9000,9747,5748,0.0,5670,9673,10597,6445
88,0.0,4746,9039,9767,5767,0.0,5641,9663,10597,6407
87,0.0,4756,9049,9776,5787,0.0,5622,9644,10597,6388
86,0.0,4756,9078,9795,5806,0.0,5612,9625,10606,6359
85,0.0,4756,9126,9805,5845,0.0,5583,9606,10606,6340
84,0.0,4756,9136,9824,5854,0.0,5564,9578,10606,6321
83,0.0,4765,9175,9844,5874,0.0,5545,9568,10597,6282
82,0.0,4765,9194,9863,5903,0.0,5526,9559,10587,6263
81,0.0,4775,9223,9930,5912,0.0,5498,9521,10577,6234
80,0.0,4775,9243,9901,5932,0.0,5488,9511,10577,6215
79,0.0,4775,9272,9921,5961,0.0,5459,9502,10577,6186
78,0.0,4794,9301,9930,5980,0.0,5440,9473,10558,6167
77,0.0,4794,9320,9959,5990,0.0,5431,9464,10548,6138
76,0.0,4804,9339,9969,6009,0.0,5402,9445,10538,6109
75,0.0,4813,9368,9988,6029,0.0,5392,9427,10548,6062
74,0.0,4833,9397,9998,6048,0.0,5373,9407,10529,6052
73,0.0,4842,9417,10017,6077,0.0,5354,9388,10519,6033
72,0.0,4861,9436,10036,6087,0.0,5335,9368,10509,6014
71,0.0,4871,9454,10055,6116,0.0,5316,9359,10509,6004
70,0.0,4890,9473,10065,6135,0.0,5306,9330,10500,5985
69,0.0,4900,9492,10084,6145,0.0,5287,9330,10480,5966
68,0.0,4909,9511,10103,6164,0.0,5297,9310,10490,5946
67,0.0,4938,9530,10113,6184,0.0,5268,9291,10480,5937
66,0.0,4957,9540,10132,6203,0.0,5249,9272,10461,5918
65,0.0,4957,9559,10142,6242,0.0,5230,9262,10432,5908
64,0.0,4977,9578,10152,6251,0.0,5220,9243,10422,5889
63,0.0,4996,9606,10161,6261,0.0,5211,9233,10422,5879
62,0.0,5005,9625,10171,6290,0.0,5201,9213,10403,5860
61,0.0,5024,9644,10180,6309,0.0,5191,9204,10393,5841
60,0.0,5044,9654,10190,6329,0.0,5182,9184,10364,5822
59,0.0,5053,9673,10200,6338,0.0,5163,9165,10344,5802
58,0.0,5063,9682,10209,6358,0.0,5163,9165,10325,5793
57,0.0,5092,9701,10209,6387,0.0,5153,9146,10325,5774
56,0.0,5111,9730,10229,6406,0.0,5144,9126,10315,5764
55,0.0,5130,9730,10238,6435,0.0,5134,9117,10286,5755
54,0.0,5149,9749,10248,6445,0.0,5124,9097,10286,5735
53,0.0,5168,9758,10257,6464,0.0,5124,9078,10257,5716
52,0.0,5178,9787,10267,6484,0.0,5105,9068,10238,5716
51,0.0,5197,9787,10267,6513,0.0,5096,9049,10218,5697
50,0.0,5216,9796,10277,6522,0.0,5086,9030,10218,5678
49,0.0,5236,9815,10277,6542,0.0,5086,9010,10189,5668
48,0.0,5255,9825,10286,6552,0.0,5077,9000,10170,5649
47,0.0,5274,9844,10296,6590,0.0,5067,8981,10160,5649
46,0.0,5284,9853,10296,6600,0.0,5057,8971,10131,5630
45,0.0,5322,9872,10315,6619,0.0,5057,8942,10121,5620
44,0.0,5322,9882,10315,6639,0.0,5048,8933,10111,5611
43,0.0,5341,9891,10325,6668,0.0,5038,8923,10102,5601
42,0.0,5370,9901,10325,6677,0.0,5038,8894,10092,5591
41,0.0,5389,9910,10354,6687,0.0,5029,8875,10063,5582
40,0.0,5399,9920,10344,6697,0.0,5029,8855,10044,5563
39,0.0,5427,9929,10354,6716,0.0,5019,8846,10044,5563
38,0.0,5437,9939,10344,6735,0.0,5019,8816,10024,5554
37,0.0,5466,9939,10354,6745,0.0,5010,8787,10005,5544
36,0.0,5495,9948,10363,6755,0.0,5010,8778,9995,5525
35,0.0,5495,9958,10363,6774,0.0,5010,8768,9976,5525
34,0.0,5514,9958,10373,6784,0.0,5000,8749,9956,5516
33,0.0,5523,9958,10373,6784,0.0,4991,8729,9937,5506
32,0.0,5533,9967,10383,6803,0.0,4991,8710,9937,5506
31,0.0,5543,9967,10383,6813,0.0,4981,8700,9927,5506
30,0.0,5562,9977,10392,6832,0.0,4981,8671,9917,5497
29,0.0,5571,9977,10392,6852,0.0,4971,8662,9888,5487
28,0.0,5581,9986,10402,6842,0.0,4971,8652,9879,5497
27,0.0,5590,9996,10402,6852,0.0,4971,8642,9879,5487
26,0.0,5590,10005,10411,6861,0.0,4971,8623,9879,5477
25,0.0,5600,10005,10411,6861,0.0,4962,8613,9859,5477
24,0.0,5638,10005,10411,6871,0.0,4962,8613,9850,5477
23,0.0,5638,10005,10421,6871,0.0,4962,8603,9830,5477
22,0.0,5647,9996,10421,6881,0.0,4952,8594,9820,5477
21,0.0,5647,9996,10421,6881,0.0,4952,8584,9820,5477
